cctv分类,#genre#
CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
CCTV8,http://218.241.192.50:8808/rtp/239.3.1.175:8001
CCTV-2,http://61.156.228.12:8154/tsfile/live/0002_1.m3u8
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.184:8001
CCTV14,http://223.198.241.28:4000/rtp/239.253.64.115:5140
CCTV5+,http://223.198.241.28:4000/rtp/239.253.64.100:5140
CCTV10,http://171.105.177.33:4022/udp/239.81.0.118:4056
CCTV6,http://61.156.228.12:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://218.13.170.98:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
CCTV17,http://218.13.170.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.149.251.202:4022/rtp/239.3.1.173:8001
CCTV6,http://61.159.134.216:18000/rtp/238.255.2.135:5999
CCTV5,http://125.115.205.189:4023/udp/233.50.201.197:5140
CCTV1,http://122.189.103.230:8888/rtp/228.0.0.1:6108
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.213:4220
CCTV4,http://61.149.251.202:4022/rtp/239.3.1.105:8092
CCTV4,http://171.105.177.33:4022/udp/239.81.0.96:4056
CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8
CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8
CCTV14,http://27.184.64.40:58888/rtp/239.254.200.162:6000
CCTV7,http://114.254.38.155:18888/rtp/239.3.1.61:8104
CCTV6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8
CCTV11,http://61.159.134.216:18000/rtp/238.255.2.14:5999
CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8
CCTV7,http://115.230.59.120:4022/udp/233.50.200.24:5140
CCTV5,http://125.42.150.65:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://122.189.103.230:8888/rtp/228.0.0.2:6108
CCTV6,http://113.57.93.165:9900/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://61.156.228.12:8154/tsfile/live/0007_1.m3u8
CCTV17,http://61.159.134.216:18000/rtp/238.255.2.137:5999
CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://122.189.103.230:8888/rtp/228.0.0.143:7143
CCTV10,http://218.13.170.98:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://125.42.150.134:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://122.189.103.230:8888/rtp/228.0.0.158:7158
CCTV5,http://114.254.38.155:18888/rtp/239.3.1.173:8001
CCTV4,http://123.145.12.229:8005/udp/225.0.4.176:7980
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8
CCTV2,http://drive.mxmy.net:8888/udp/239.3.1.60:8084
CCTV1,http://117.86.48.172:8888/rtp/239.49.8.19:9614
CCTV17,http://27.184.64.40:58888/rtp/239.254.201.120:8144
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
CCTV2,http://223.198.241.28:4000/rtp/239.253.64.195:5140
CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://117.86.48.172:8888/rtp/239.49.8.54:9818
CCTV12,http://drive.mxmy.net:8888/udp/239.3.1.64:8124
CCTV-4中文国际,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://220.169.100.41:10087/udp/239.76.246.95:1234
CCTV2,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8
CCTV15,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8
CCTV1,http://123.145.12.229:8005/udp/225.0.4.74:7980
CCTV15,http://171.105.177.33:4022/udp/239.81.0.230:4056
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.130.84.106:8154/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
CCTV5,http://112.132.10.54:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://61.156.228.12:8154/tsfile/live/0005_1.m3u8
CCTV-7国防军事,http://61.156.228.12:8154/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.129.70.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.13.170.98:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://218.13.170.98:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://115.171.216.111:4000/rtp/225.1.8.84:8000
CCTV12,http://61.159.134.216:18000/rtp/238.255.2.15:5999
CCTV8,http://61.159.134.216:18000/rtp/238.255.2.136:5999
CCTV8,http://125.42.150.134:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.115.205.189:4023/udp/233.50.200.130:5140
CCTV3,http://171.117.13.205:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV1,http://144.255.32.30:8288/udp/239.21.1.120:5002
CCTV8,http://117.86.48.172:8888/rtp/239.49.1.8:6000
CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
CCTV13,http://115.171.216.111:4000/rtp/225.1.8.168:8130
CCTV17,http://115.171.216.111:4000/rtp/225.1.8.17:8144
CCTV13,http://drive.mxmy.net:8888/udp/239.3.1.124:8128
CCTV9,http://125.42.150.134:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://115.230.59.120:4022/udp/233.50.201.122:5140
CCTV5+,http://144.255.32.30:8288/udp/239.21.1.142:5002
CCTV2,http://114.254.38.155:18888/rtp/239.3.1.60:8084
CCTV-12,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
CCTV11,http://115.171.216.111:4000/rtp/225.1.8.73:8120
CCTV2,http://144.255.32.30:8288/udp/239.21.1.151:5002
CCTV5,http://122.189.103.230:8888/rtp/228.0.0.112:6108
CCTV7,http://122.189.103.230:8888/rtp/228.0.0.7:6108
CCTV1,http://114.254.38.155:18888/rtp/239.3.1.129:8008
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8
CCTV4,http://218.241.192.50:8808/rtp/239.3.1.105:8092
CCTV8,http://115.230.59.120:4022/udp/233.50.201.199:5140
CCTV9,http://115.171.216.111:4000/rtp/225.1.8.9:8112
CCTV10,http://122.189.103.230:8888/rtp/228.0.0.10:6108
CCTV5,http://115.230.59.120:4022/udp/233.50.201.197:5140
CCTV6,http://122.189.103.230:8888/rtp/228.0.0.157:7157
CCTV6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://nas.hssvm.com:8888/udp/225.1.1.119:5002
CCTV3,http://123.130.84.106:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8
CCTV15,http://nas.hssvm.com:8888/udp/225.1.1.26:5002
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8
CCTV17,http://171.105.177.33:4022/udp/239.81.0.228:4056
CCTV5,http://drive.mxmy.net:8888/udp/239.3.1.173:8001
CCTV2,http://220.169.100.41:10087/udp/239.76.246.152:1234
CCTV9,http://122.189.103.230:8888/rtp/228.0.0.9:6108
CCTV12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV1,http://115.171.216.75:4000/rtp/225.1.8.194:4120
CCTV11,http://122.189.103.230:8888/rtp/228.0.0.242:6108
CCTV4,http://27.184.64.40:58888/rtp/239.254.200.190:6307
CCTV14,http://1.24.190.98:10080/hls/14/index.m3u8
CCTV3,http://27.184.64.40:58888/rtp/239.254.201.152:7205
CCTV5,http://171.105.177.33:4022/udp/239.81.0.232:4056
CCTV2,http://61.159.134.216:18000/rtp/238.255.2.11:5999
CCTV8,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://60.172.83.110:8686/rtp/238.1.78.166:7200
CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://171.105.177.33:4022/udp/239.81.0.234:4056
CCTV13,http://218.13.170.98:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://115.171.216.111:4000/rtp/225.1.8.74:8136
CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8
CCTV6,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8
CCTV2,http://59.173.120.39:4022/rtp/239.69.1.102:10250
CCTV1,http://115.171.216.75:4000/rtp/225.1.8.126:8002
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8
CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8
CCTV15,http://drive.mxmy.net:8888/udp/239.3.1.153:8136
CCTV5+,http://114.254.38.155:18888/rtp/239.3.1.130:8004
CCTV9,http://171.105.177.33:4022/udp/239.81.0.117:4056
CCTV12,http://122.189.103.230:8888/rtp/228.0.0.12:6108
CCTV9,http://112.132.10.54:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://115.171.216.75:4000/rtp/225.1.8.88:8000
CCTV1,http://115.171.216.111:4000/rtp/225.1.8.194:4120
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8
CCTV10,http://drive.mxmy.net:8888/udp/239.3.1.63:8116
CCTV10,http://115.171.216.111:4000/rtp/225.1.8.10:8116
CCTV-2财经,http://61.156.228.12:8154/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://113.15.109.216:59901/tsfile/live/0015_1.m3u8
CCTV6,http://221.2.148.205:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8
CCTV10,http://223.198.241.28:4000/rtp/239.253.64.87:5140
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://60.16.0.216:5757/hls/17/index.m3u8
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV12,http://183.162.104.68:8888/rtp/238.1.78.242:7808
CCTV15,http://123.130.84.106:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.159.134.216:18000/rtp/238.255.2.13:5999
CCTV17,http://61.149.251.202:4022/rtp/239.3.1.151:8144
CCTV15,http://183.162.104.68:8888/rtp/238.1.78.222:7648
CCTV13,http://61.159.134.216:18000/rtp/238.255.2.16:5999
CCTV2,http://115.171.216.111:4000/rtp/225.1.8.2:8084
CCTV1,http://115.171.216.111:4000/rtp/225.1.8.126:8002
CCTV5,http://123.130.84.106:8154/tsfile/live/0005_1.m3u8
CCTV4,http://123.168.95.21:4000/udp/239.21.2.29:5002
CCTV4,http://144.255.32.30:8288/udp/239.21.2.29:5002
CCTV10,http://183.162.104.68:8888/rtp/238.1.78.241:7800
CCTV6,http://115.171.216.75:4000/rtp/225.1.8.84:8000
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV8,http://27.184.64.40:58888/rtp/239.254.201.155:7208
CCTV11,http://218.13.170.98:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://27.184.64.40:58888/rtp/239.254.201.123:8120
CCTV2,http://117.86.48.172:8888/rtp/239.49.8.50:9802
CCTV10,http://27.184.64.40:58888/rtp/239.254.200.160:6000
CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
CCTV2,http://117.86.48.172:8888/rtp/239.49.8.130:6000
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.162.104.68:8888/rtp/238.1.78.206:7502
CCTV5+,http://115.230.59.120:4022/udp/233.50.201.220:5140
CCTV12,http://59.173.120.39:4022/rtp/239.69.1.106:10274
CCTV5,http://27.184.64.40:58888/rtp/239.254.201.153:7206
CCTV12,http://60.16.0.216:5757/hls/13/index.m3u8
CCTV12,http://115.171.216.75:4000/rtp/225.1.8.12:8124
CCTV11,http://144.255.32.30:8288/udp/239.21.2.2:5002
CCTV13,http://183.162.104.68:8888/rtp/238.1.79.35:4392
CCTV5,http://223.198.241.28:4000/rtp/239.253.64.245:5140
CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
CCTV9,http://61.159.134.216:18000/rtp/238.255.2.155:5999
CCTV10,http://115.171.216.75:4000/rtp/225.1.8.10:8116
CCTV4,http://115.171.216.75:4000/rtp/225.1.8.4:8092
CCTV14,http://61.159.134.216:18000/rtp/238.255.2.17:5999
CCTV1,http://115.171.216.111:4000/rtp/225.1.8.81:8176
CCTV2,http://125.42.150.134:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.145.12.229:8005/udp/225.0.4.132:7980
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV11,http://60.16.0.216:5757/hls/12/index.m3u8
CCTV6,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8
CCTV5,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
CCTV12,http://113.25.252.226:9901/tsfile/live/0012_1.m3u8
CCTV11,http://59.173.120.39:4022/rtp/239.69.1.154:10560
CCTV3,http://218.241.192.50:8808/rtp/239.3.1.172:8001
CCTV7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV15,http://114.254.38.155:18888/rtp/239.3.1.153:8136
CCTV12,http://218.13.170.98:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://125.115.205.189:4023/udp/233.50.201.196:5140
CCTV12,http://114.254.38.155:18888/rtp/239.3.1.64:8124
CCTV15,http://144.255.32.30:8288/udp/239.21.2.4:5002
CCTV8,http://115.171.216.111:4000/rtp/225.1.8.85:8000
CCTV7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8
CCTV6,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8
CCTV2,http://171.213.213.127:8818/udp/239.93.1.23:6000
CCTV3,http://61.156.228.12:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://180.165.1.61:9898/rtp/239.45.1.71:5140
CCTV1,http://115.171.216.111:4000/rtp/225.1.8.53:8060
CCTV3,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV12,http://60.172.83.110:8686/rtp/238.1.78.242:7808
CCTV1,http://115.171.216.75:4000/rtp/225.1.8.210:8068
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8
CCTV14,http://180.165.1.61:9898/rtp/239.45.3.23:5140
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8
CCTV1,http://115.171.216.75:4000/rtp/225.1.8.53:8060
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14,http://123.130.84.106:8154/tsfile/live/0014_1.m3u8
CCTV9,http://114.100.195.95:4022/rtp/238.1.78.240:7792
CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
CCTV16,http://59.173.120.39:4022/rtp/239.69.1.249:11136
CCTV-3,http://61.156.228.12:8154/tsfile/live/0003_1.m3u8
CCTV1,http://117.86.48.172:8888/rtp/239.49.8.129:6000
CCTV5+,http://58.57.40.22:9901/tsfile/live/1005_1.m3u8
CCTV5+,http://61.156.228.12:8154/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://114.254.38.155:18888/rtp/239.3.1.174:8001
CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://180.165.1.61:9898/rtp/239.45.1.196:5140
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8
CCTV11,http://182.150.23.74:808/hls/11/index.m3u8
CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://111.226.232.175:10010/rtp/239.254.200.161:6000
CCTV13,http://59.173.120.39:4022/rtp/239.254.96.161:9040
CCTV9,http://117.86.48.172:8888/rtp/239.49.8.53:9814
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8
CCTV5,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.226.232.175:10010/rtp/239.254.200.160:6000
CCTV10,http://171.213.213.127:8818/udp/239.93.1.28:5140
CCTV10,http://114.254.38.155:18888/rtp/239.3.1.63:8116
CCTV12,http://171.213.213.127:8818/udp/239.93.1.30:8124
CCTV4,http://114.254.38.155:18888/rtp/239.3.1.213:4220
CCTV14,http://171.213.213.127:8818/udp/239.93.1.29:6000
CCTV15,http://171.213.213.127:8818/udp/239.93.0.103:5140
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://117.86.48.172:8888/rtp/239.49.1.6:6000
CCTV9,http://60.16.0.216:5757/hls/10/index.m3u8
CCTV8,http://124.165.251.82:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://171.105.177.33:4022/udp/239.81.0.119:4056
CCTV7,http://drive.mxmy.net:8888/udp/239.3.1.61:8104
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://117.86.48.172:8888/rtp/239.49.8.56:9826
CCTV13,http://171.213.213.127:8818/udp/239.93.0.66:5140
CCTV15,http://116.235.57.12:4022/rtp/239.45.1.200:5140
CCTV5+,http://drive.mxmy.net:8888/udp/239.3.1.130:8004
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8
CCTV17,http://171.213.213.127:8818/udp/239.93.0.92:5140
CCTV2,http://115.171.216.75:4000/rtp/225.1.8.2:8084
CCTV17,http://115.171.216.75:4000/rtp/225.1.8.17:8144
CCTV5,http://218.13.170.98:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.156.228.12:8154/tsfile/live/0006_1.m3u8
CCTV7,http://123.168.95.21:4000/udp/239.21.1.152:5002
CCTV13,http://60.16.0.216:5757/hls/14/index.m3u8
CCTV1,http://115.171.216.111:4000/rtp/225.1.8.1:8008
CCTV4,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8
CCTV1,http://115.171.216.75:4000/rtp/225.1.8.81:8176
CCTV11,http://115.171.216.75:4000/rtp/225.1.8.73:8120
CCTV8,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8
CCTV3,http://115.171.216.111:4000/rtp/225.1.8.88:8000
CCTV4,http://61.176.4.92:40001/rtp/232.0.0.59:1234
CCTV5,http://115.171.216.75:4000/rtp/225.1.8.20:8004
CCTV7,http://223.198.241.28:4000/rtp/239.253.64.54:5140
CCTV13,http://114.100.195.95:4022/rtp/238.1.79.35:4392
CCTV5+,http://114.100.195.95:4022/rtp/238.1.78.237:7768
CCTV6,http://171.105.177.33:4022/udp/239.81.0.233:4056
CCTV8,http://221.2.148.205:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
CCTV6,http://59.173.120.39:4022/rtp/239.69.1.124:10382
CCTV1,http://115.171.216.75:4000/rtp/225.1.8.33:8002
CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
CCTV1,http://171.105.177.33:4022/udp/239.81.0.102:4056
CCTV12,http://180.165.1.61:9898/rtp/239.45.3.10:5140
CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8
CCTV3,http://59.173.120.39:4022/rtp/239.69.1.122:10370
CCTV7,http://144.255.32.30:8288/udp/239.21.1.152:5002
CCTV4,http://106.59.3.76:55555/rtp/239.200.201.180:4220
CCTV17,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://106.59.3.76:55555/udp/239.200.200.18:9008
CCTV17,http://114.100.195.95:4022/rtp/238.1.78.178:7296
CCTV5,http://117.86.48.172:8888/rtp/239.49.1.5:6000
CCTV14,http://115.171.216.111:4000/rtp/225.1.8.14:8132
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV2,http://171.105.177.33:4022/udp/239.81.0.115:4056
CCTV13,http://27.184.64.40:58888/rtp/239.254.200.9:8264
CCTV15,http://59.173.120.39:4022/rtp/239.69.1.155:10566
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8
CCTV4,http://171.213.213.127:8818/udp/239.93.1.105:5140
CCTV5,http://123.145.12.229:8005/udp/225.0.4.143:7980
CCTV5+,http://183.162.104.68:8888/rtp/238.1.78.237:7768
CCTV15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8
CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8
CCTV14,http://106.59.3.76:55555/udp/239.200.200.109:8132
CCTV1,http://115.230.59.120:4022/udp/233.50.200.130:5140
CCTV7,http://183.162.104.68:8888/rtp/238.1.78.239:7784
CCTV8,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://117.86.48.172:8888/rtp/239.49.8.135:6000
CCTV5+,http://106.59.3.76:55555/rtp/239.200.200.9:8004
CCTV2,http://60.172.83.110:8686/rtp/238.1.78.235:7752
CCTV7,http://114.100.195.95:4022/rtp/238.1.78.239:7784
CCTV1,http://61.159.134.216:18000/rtp/238.255.2.91:5999
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
CCTV2,http://113.25.252.226:9901/tsfile/live/0002_1.m3u8
CCTV4,http://61.159.134.216:18000/rtp/238.255.2.92:5999
CCTV1,http://171.213.213.127:8818/udp/239.93.0.184:5140
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV15,http://27.184.64.40:58888/rtp/239.254.201.124:8136
CCTV2,http://171.213.218.85:8800/udp/239.93.1.23:6000
CCTV3,http://61.176.4.92:40001/rtp/232.0.0.170:1234
CCTV-11戏曲,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://115.171.216.111:4000/rtp/225.1.8.210:8068
CCTV7,http://115.171.216.75:4000/rtp/225.1.8.7:8104
CCTV13,http://60.172.83.110:8686/rtp/238.1.79.35:4392
CCTV6,http://144.255.32.30:8288/udp/239.21.2.47:5002
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://114.100.195.95:4022/rtp/238.1.78.241:7800
CCTV16,http://114.254.38.155:18888/rtp/239.3.1.184:8001
CCTV4,http://106.116.243.102:9999/rtp/239.254.201.205:4220
CCTV11,http://114.100.195.95:4022/rtp/238.1.78.206:7502
CCTV14,http://183.162.104.68:8888/rtp/238.1.78.243:7816
CCTV5,http://183.162.104.68:8888/rtp/238.1.78.171:7240
CCTV9,http://115.171.216.75:4000/rtp/225.1.8.9:8112
CCTV9,http://27.184.64.40:58888/rtp/239.254.200.59:8112
CCTV5+,http://27.184.64.40:58888/rtp/239.254.200.46:8004
CCTV15,http://111.226.232.175:10010/rtp/239.254.201.124:8136
CCTV5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8
CCTV4,http://59.173.120.39:4022/rtp/239.69.1.231:11028
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV13,http://106.59.3.76:55555/udp/239.200.201.170:8620
CCTV7,http://125.115.205.189:4023/udp/233.50.200.24:5140
CCTV11,http://60.172.83.110:8686/rtp/238.1.78.206:7502
CCTV5+,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV6,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://drive.mxmy.net:8888/udp/239.3.1.62:8112
CCTV6,http://114.100.195.95:4022/rtp/238.1.78.172:7248
CCTV8,http://171.213.218.85:8800/udp/239.93.42.39:5140
CCTV6,http://106.59.3.76:55555/rtp/239.200.200.21:9020
CCTV11,http://106.59.3.76:55555/rtp/239.200.201.125:8480
CCTV12,http://115.171.216.111:4000/rtp/225.1.8.12:8124
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://171.213.218.85:8800/udp/239.93.1.11:2223
CCTV17,http://106.59.3.76:55555/rtp/239.200.201.128:8504
CCTV17,http://60.172.83.110:8686/rtp/238.1.78.178:7296
CCTV9,http://125.115.205.189:4023/udp/233.50.201.121:5140
CCTV14,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
CCTV2,http://111.14.181.15:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.105:8092
CCTV5,http://106.59.3.76:55555/udp/239.200.200.20:9016
CCTV7,http://58.57.40.22:9901/tsfile/live/1007_1.m3u8
CCTV16,http://106.59.3.76:55555/rtp/239.200.200.194:8780
CCTV1,http://180.165.1.61:9898/rtp/239.45.3.145:5140
CCTV7,http://115.171.216.111:4000/rtp/225.1.8.7:8104
CCTV-14少儿,http://gaoyitv.6600.org:9901/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,https://smart.pendy.dpdns.org/Smart.php?id=cctv4
